hour_of_year,season,u_mean_ms,u_prime_ms,omega_rad_s,omega_cross_r_ms,tsr,cp_effective,v_rel_ms,v_rel_mag_ms,particle_density,n_inner,n_outer,h_capture,dh_dt,capture_alert
1690,Transition_DryDown,6.375240393135398,0.5565945702404717,25.500961572541588,19.12572117940619,2.9999999999999996,0.3,-12.193886216030322,12.193886216030322,0.0,0,0,0.0,-3.1249999999999997e-06,1
1691,Transition_DryDown,6.927761227207132,-0.3705045252781285,27.711044908828526,20.783283681621395,3.0,0.3,-14.226026979692392,14.226026979692392,0.0,0,0,0.0,0.0,0
1692,Transition_DryDown,7.108393038345969,-1.1178148864919721,28.433572153383874,21.325179115037905,3.0,0.3,-15.33460096318391,15.33460096318391,0.025,0,2,0.0075,2.0833333333333334e-06,0
1693,Transition_DryDown,7.012764432448937,-0.9691283014604144,28.051057729795748,21.03829329734681,3.0,0.3,-14.994657166358289,14.994657166358289,0.0,0,0,0.0,-2.0833333333333334e-06,1
1694,Transition_DryDown,6.832132621310101,-0.36338575769069786,27.328530485240403,20.4963978639303,3.0,0.3,-14.027651000310899,14.027651000310899,0.0,0,0,0.0,0.0,0
1695,Transition_DryDown,6.534621402963783,-0.8162134017978119,26.13848561185513,19.60386420889135,3.0,0.3,-13.885456207725378,13.885456207725378,0.0625,0,5,0.01875,5.208333333333333e-06,0
1696,Transition_DryDown,6.258360985927915,0.25672548748877544,25.03344394371166,18.775082957783745,3.0,0.3,-12.259996484367054,12.259996484367054,0.0,0,0,0.0,-5.208333333333333e-06,1
1697,Transition_DryDown,5.992725969547274,-0.27912209773333785,23.970903878189095,17.978177908641822,3.0,0.3,-12.264574036827886,12.264574036827886,0.0875,0,7,0.02625,7.291666666666667e-06,0
1698,Transition_DryDown,5.163944718439673,1.2262336952381245,20.655778873758692,15.491834155319019,3.0,0.3,-9.10165574164122,9.10165574164122,0.0,0,0,0.0,-7.291666666666667e-06,1
1699,Transition_DryDown,4.845182698782902,-0.8419544691780968,19.38073079513161,14.535548096348705,3.0,0.3,-10.5323198667439,10.5323198667439,0.1375,4,11,0.04125,1.1458333333333333e-05,0
1700,Transition_DryDown,4.675176288299292,0.0952021008615075,18.70070515319717,14.025528864897877,3.0,0.3,-9.255150475737079,9.255150475737079,0.85,18,68,0.255,5.9375e-05,0
1701,Transition_DryDown,4.643300086333615,-0.5237424371424134,18.57320034533446,13.929900259000846,3.0,0.3,-9.810342609809645,9.810342609809645,0.1,2,8,0.03,-6.25e-05,0
1702,Transition_DryDown,4.632674685678389,-0.22857678994706215,18.530698742713557,13.898024057035169,3.0,0.3,-9.493926161303841,9.493926161303841,0.8625,30,69,0.25875,6.354166666666666e-05,0
1703,Transition_DryDown,4.55829688109181,0.06446319442538488,18.23318752436724,13.674890643275429,3.0,0.3,-9.052130567758233,9.052130567758233,0.1375,5,11,0.04125,-6.041666666666666e-05,0
1704,Transition_DryDown,4.462668275194779,-1.0377361062697545,17.850673100779115,13.388004825584336,3.0,0.3,-9.96307265665931,9.96307265665931,0.675,0,54,0.2025,4.479166666666667e-05,0
1705,Transition_DryDown,4.345788867987296,0.10291963019860692,17.383155471949184,13.037366603961889,3.0,0.3,-8.588658105775986,8.588658105775986,0.0125,1,1,0.00375,-5.520833333333334e-05,0
1706,Transition_DryDown,4.23953486143504,0.8067442524396217,16.95813944574016,12.718604584305119,3.0,0.3,-7.672325470430458,7.672325470430458,0.125,2,10,0.0375,9.375000000000001e-06,0
1707,Transition_DryDown,4.1757824575036855,-0.1893459691887892,16.703129830014742,12.527347372511056,3.0,0.3,-8.540910884196158,8.540910884196158,0.8625,15,69,0.25875,6.145833333333333e-05,0
1708,Transition_DryDown,4.154531656193234,0.1079379965626208,16.618126624772938,12.463594968579702,3.0,0.3,-8.201125315823848,8.201125315823848,0.125,2,10,0.0375,-6.145833333333333e-05,0
1709,Transition_DryDown,4.080153851606655,0.4181838193800812,16.32061540642662,12.240461554819964,3.0,0.3,-7.742123883833228,7.742123883833228,0.75,17,60,0.22499999999999998,5.208333333333332e-05,0
1710,Transition_DryDown,4.058903050296203,-0.06654713613663149,16.23561220118481,12.176709150888609,3.0,0.3,-8.184353236729038,8.184353236729038,0.2,2,16,0.06,-4.583333333333333e-05,0
1711,Transition_DryDown,4.3139126660216185,-0.2506211515760273,17.255650664086474,12.941737998064855,3.0,0.3,-8.878446483619264,8.878446483619264,0.7625,18,61,0.22874999999999998,4.6874999999999994e-05,0
1712,Transition_DryDown,5.227697122371026,-1.1896860649011194,20.910788489484105,15.683091367113079,3.0,0.3,-11.645080309643172,11.645080309643172,0.1,3,8,0.03,-5.520833333333333e-05,0
1713,Transition_DryDown,5.727090953166632,0.36710121501107235,22.908363812666533,17.1812728594999,3.0000000000000004,0.3,-11.087080691322194,11.087080691322194,0.0,0,0,0.0,-8.333333333333334e-06,1
1714,Transition_DryDown,6.183983181341336,-0.06998315424226459,24.735932725365345,18.55194954402401,3.0,0.3,-12.437949516924938,12.437949516924938,0.0,0,0,0.0,0.0,0
1715,Transition_DryDown,6.640875409516039,-0.6725107286297639,26.563501638064157,19.92262622854812,3.0,0.3,-13.954261547661844,13.954261547661844,0.05,0,4,0.015,4.166666666666667e-06,0
1716,Transition_DryDown,6.980888230483261,0.08837574847954505,27.923552921933048,20.942664691449785,3.0000000000000004,0.3,-13.87340071248698,13.87340071248698,0.0,0,0,0.0,-4.166666666666667e-06,1
1717,Transition_DryDown,7.150894640966872,-0.4173836735522954,28.603578563867487,21.452683922900615,3.0,0.3,-14.719172955486039,14.719172955486039,0.0,0,0,0.0,0.0,0
1718,Transition_DryDown,7.278399448829579,-0.3846096461458389,29.113597795318316,21.83519834648874,3.0,0.3,-14.941408543804998,14.941408543804998,0.0,0,0,0.0,0.0,0
1719,Transition_DryDown,7.427155058002739,0.450301842671512,29.708620232010954,22.281465174008215,3.0,0.3,-14.404008273333964,14.404008273333964,0.0,0,0,0.0,0.0,0
1720,Transition_DryDown,7.533409064554995,-1.0082582189308023,30.13363625821998,22.600227193664985,3.0,0.3,-16.075076348040792,16.075076348040792,0.0,0,0,0.0,0.0,0
1721,Transition_DryDown,7.182770842932548,0.7522625700168153,28.731083371730193,21.548312528797645,3.0,0.3,-13.613279115848282,13.613279115848282,0.0,0,0,0.0,0.0,0
1722,Transition_DryDown,6.598373806895137,-0.9222455768980239,26.393495227580548,19.795121420685412,3.0,0.3,-14.118993190688299,14.118993190688299,0.25,0,20,0.075,2.0833333333333333e-05,0
1723,Transition_DryDown,6.2902371878935925,-0.4168549043305738,25.16094875157437,18.87071156368078,3.0,0.3,-12.99732928011776,12.99732928011776,0.1875,0,15,0.056249999999999994,-5.208333333333334e-06,0
1724,Transition_DryDown,6.183983181341336,1.1891466922732048,24.735932725365345,18.55194954402401,3.0,0.3,-11.178819670409467,11.178819670409467,0.0,0,0,0.0,-1.5624999999999997e-05,1
1725,Transition_DryDown,5.950224366926371,0.6708013772895212,23.800897467705482,17.85067310077911,3.0,0.3,-11.22964735656322,11.22964735656322,0.0,0,0,0.0,0.0,0
1726,Transition_DryDown,6.1096053767547565,0.05963218773428723,24.438421507019026,18.32881613026427,3.0,0.3,-12.159578565775224,12.159578565775224,0.0,0,0,0.0,0.0,0
1727,Transition_DryDown,5.503957539406893,-0.517663837064791,22.015830157627573,16.51187261822068,3.0,0.3,-11.525578915878576,11.525578915878576,0.525,13,42,0.1575,4.375e-05,0
1728,Transition_DryDown,5.057690711887416,-0.26768956296552776,20.230762847549663,15.173072135662247,3.0,0.3,-10.383070986740359,10.383070986740359,0.4125,9,33,0.12374999999999999,-9.375000000000004e-06,0
1729,Transition_DryDown,5.567709943338247,0.040797569762001995,22.27083977335299,16.703129830014742,3.0,0.3,-11.094622316914492,11.094622316914492,0.35,0,28,0.105,-5.208333333333331e-06,0
1730,Transition_DryDown,5.546459142027796,0.020812107504839875,22.185836568111185,16.63937742608339,3.0,0.3,-11.072106176550752,11.072106176550752,0.3875,0,31,0.11624999999999999,3.124999999999999e-06,0
1731,Transition_DryDown,5.355201930233735,-0.048663217773509015,21.420807720934942,16.065605790701206,3.0000000000000004,0.3,-10.75906707824098,10.75906707824098,0.525,0,42,0.1575,1.1458333333333335e-05,0
1732,Transition_DryDown,5.270198724991928,-0.016249347641476397,21.080794899967714,15.810596174975785,3.0,0.3,-10.556646797625334,10.556646797625334,0.4625,0,37,0.13875,-5.208333333333331e-06,0
1733,Transition_DryDown,5.217071721715801,-0.11184103226822734,20.868286886863203,15.651215165147402,3.0,0.3,-10.545984475699829,10.545984475699829,0.525,4,42,0.1575,5.208333333333331e-06,0
1734,Transition_DryDown,5.142693917129221,-0.7415655272405579,20.570775668516884,15.428081751387662,3.0,0.3,-11.026953361498999,11.026953361498999,0.475,21,38,0.1425,-4.16666666666667e-06,0
1735,Transition_DryDown,5.153319317784447,-0.26617447854206017,20.61327727113779,15.459957953353342,3.0,0.3,-10.572813114110955,10.572813114110955,0.525,14,42,0.1575,4.16666666666667e-06,0
1736,Transition_DryDown,5.450830536130765,0.49854607225512165,21.80332214452306,16.352491608392295,3.0,0.3,-10.403115000006409,10.403115000006409,0.0625,0,5,0.01875,-3.854166666666667e-05,0
1737,Transition_DryDown,5.684589350545729,-0.7778418575845553,22.738357402182917,17.05376805163719,3.0,0.3,-12.147020558676015,12.147020558676015,0.525,17,42,0.1575,3.854166666666667e-05,0
1738,Transition_DryDown,5.663338549235278,-0.10735170357204087,22.653354196941113,16.990015647705835,3.0,0.3,-11.434028802042597,11.434028802042597,0.3375,0,27,0.10125,-1.5624999999999997e-05,0
1739,Transition_DryDown,5.525208340717345,-0.452931124458048,22.10083336286938,16.575625022152035,3.0,0.3,-11.503347805892737,11.503347805892737,0.525,10,42,0.1575,1.5624999999999997e-05,0
1740,Transition_DryDown,5.493332138751668,0.06116848924764434,21.97332855500667,16.479996416255002,3.0,0.3,-10.92549578825569,10.92549578825569,0.2375,0,19,0.07125,-2.3958333333333334e-05,0
1741,Transition_DryDown,5.695214751200956,-0.22133494256178946,22.78085900480382,17.085644253602865,2.9999999999999996,0.3,-11.611764444963699,11.611764444963699,0.3125,0,25,0.09375,6.250000000000002e-06,0
1742,Transition_DryDown,5.8333449597188896,0.8618146889100604,23.333379838875558,17.50003487915667,3.0,0.3,-10.804875230527719,10.804875230527719,0.0,0,0,0.0,-2.604166666666667e-05,1
1743,Transition_DryDown,5.769592555787535,0.2922778395303458,23.07837022315014,17.308777667362605,3.0,0.3,-11.246907272044723,11.246907272044723,0.0,0,0,0.0,0.0,0
1744,Transition_DryDown,5.535833741372571,-0.7261924227148843,22.143334965490283,16.607501224117712,3.0,0.3,-11.797859905460026,11.797859905460026,0.4625,14,37,0.13875,3.854166666666667e-05,0
1745,Transition_DryDown,4.9726875066456095,0.33378071474620136,19.890750026582438,14.918062519936829,3.0,0.3,-9.611594298545018,9.611594298545018,0.5,0,40,0.15,3.124999999999995e-06,0
1746,Transition_DryDown,4.101404652917106,-0.31771607276640984,16.405618611668423,12.304213958751317,3.0,0.3,-8.52052537860062,8.52052537860062,0.4375,2,35,0.13125,-5.208333333333331e-06,0
1747,Transition_DryDown,3.750766431294658,-0.21641786207416788,15.003065725178631,11.252299293883974,3.0,0.3,-7.717950724663484,7.717950724663484,0.4375,0,35,0.13125,0.0,0
1748,Transition_DryDown,3.5170076168796944,0.11037038840384696,14.068030467518776,10.551022850639082,2.9999999999999996,0.3,-6.9236448453555415,6.9236448453555415,0.0,0,0,0.0,-3.6458333333333336e-05,1
1749,Transition_DryDown,3.432004411637889,-0.16876793139253715,13.728017646551557,10.296013234913667,3.0,0.3,-7.0327767546683155,7.0327767546683155,0.2625,0,21,0.07875,2.1875e-05,0
1750,Transition_DryDown,3.4001282096722125,0.30358242482495923,13.60051283868885,10.200384629016638,3.0,0.3,-6.496673994519465,6.496673994519465,0.525,0,42,0.1575,2.1875e-05,0
1751,Transition_DryDown,3.4001282096722125,-0.2633433508826657,13.60051283868885,10.200384629016638,3.0,0.3,-7.063599770227091,7.063599770227091,0.0,0,0,0.0,-4.375e-05,1
1752,Transition_DryDown,3.3044996037751813,-0.20453086377961743,13.217998415100725,9.913498811325544,3.0,0.3,-6.81353007132998,6.81353007132998,0.1875,0,15,0.056249999999999994,1.5624999999999997e-05,0
1753,Transition_DryDown,3.378877408361761,-0.22177967837159274,13.515509633447044,10.136632225085282,3.0,0.3,-6.979534495095114,6.979534495095114,0.1875,0,15,0.056249999999999994,0.0,0
1754,Transition_DryDown,3.548883818845371,-0.20073862013491464,14.195535275381483,10.646651456536112,2.9999999999999996,0.3,-7.298506257825656,7.298506257825656,0.0,0,0,0.0,-1.5624999999999997e-05,1
1755,Transition_DryDown,3.633887024087177,0.3994337930691396,14.535548096348707,10.90166107226153,3.0,0.3,-6.868340255105214,6.868340255105214,0.475,10,38,0.1425,3.958333333333333e-05,0
1756,Transition_DryDown,3.7401410306394336,0.2351786817645895,14.960564122557734,11.2204230919183,3.0,0.3,-7.245103379514278,7.245103379514278,0.525,5,42,0.1575,4.16666666666667e-06,0
1757,Transition_DryDown,3.782642633260336,0.6468106900931812,15.130570533041343,11.347927899781007,3.0,0.3,-6.91847457642749,6.91847457642749,0.025,1,2,0.0075,-4.1666666666666665e-05,0
1758,Transition_DryDown,3.6870140273633054,0.8360835988845647,14.748056109453222,11.061042082089916,3.0,0.3,-6.537944455842045,6.537944455842045,0.975,46,78,0.2925,7.916666666666666e-05,0
1759,Transition_DryDown,3.5063822162244684,-0.3614087870727224,14.025528864897874,10.519146648673406,3.0,0.3,-7.37417321952166,7.37417321952166,0.0,0,0,0.0,-8.125e-05,1
1760,Transition_DryDown,3.67638862670808,0.025888807880875303,14.70555450683232,11.02916588012424,3.0,0.3,-7.326888445535284,7.326888445535284,0.0,0,0,0.0,0.0,0
1761,Transition_DryDown,3.67638862670808,-0.43241694668383596,14.70555450683232,11.02916588012424,3.0,0.3,-7.785194200099996,7.785194200099996,0.375,0,30,0.11249999999999999,3.1249999999999994e-05,0
1762,Transition_DryDown,3.5701346201558226,-0.27761578434924755,14.28053848062329,10.710403860467467,3.0,0.3,-7.417885024660892,7.417885024660892,0.0125,0,1,0.00375,-3.020833333333333e-05,0
1763,Transition_DryDown,3.474506014258792,-0.21892254713626003,13.898024057035167,10.423518042776376,3.0,0.3,-7.1679345756538435,7.1679345756538435,0.0,0,0,0.0,-1.0416666666666667e-06,1
1764,Transition_DryDown,3.718890229328982,-0.3931442932320338,14.875560917315928,11.156670687986946,3.0,0.3,-7.830924751889997,7.830924751889997,0.1625,0,13,0.04875,1.3541666666666668e-05,0
1765,Transition_DryDown,3.984525245709624,-0.41912713945043784,15.938100982838497,11.953575737128872,3.0000000000000004,0.3,-8.388177630869686,8.388177630869686,0.025,0,2,0.0075,-1.1458333333333333e-05,0
1766,Transition_DryDown,4.335163467332071,-0.06254963666677212,17.340653869328285,13.005490401996214,3.0,0.3,-8.732876571330916,8.732876571330916,0.0375,2,3,0.01125,1.0416666666666667e-06,0
1767,Transition_DryDown,4.6539254869888405,-0.5662516857817251,18.615701947955362,13.961776460966522,3.0,0.3,-9.874102659759407,9.874102659759407,0.925,22,74,0.2775,7.395833333333335e-05,0
1768,Transition_DryDown,4.707052490264968,0.396393580012806,18.828209961059873,14.121157470794905,3.0,0.3,-9.01771140051713,9.01771140051713,0.0625,1,5,0.01875,-7.187500000000001e-05,0
1769,Transition_DryDown,4.260785662745491,-0.3910351114162502,17.043142650981963,12.782356988236472,3.0,0.3,-8.912606436907232,8.912606436907232,0.9125,13,73,0.27375,7.083333333333334e-05,0
1770,Transition_DryDown,3.1769947959124734,0.8925985996753405,12.707979183649892,9.53098438773742,2.9999999999999996,0.3,-5.461390992149605,5.461390992149605,0.0625,2,5,0.01875,-7.083333333333334e-05,0
1771,Transition_DryDown,2.603223160530288,-0.11750544570537616,10.412892642121152,7.8096694815908645,3.0,0.3,-5.323951766765953,5.323951766765953,0.0,0,0,0.0,-5.208333333333333e-06,1
1772,Transition_DryDown,2.3057119421839687,0.01660519370160761,9.222847768735875,6.917135826551906,0.0,0.0,-4.5948186906663295,4.5948186906663295,0.0,0,0,0.0,0.0,0
1773,Transition_DryDown,2.2207087369421634,-0.2876575485664735,8.882834947768654,6.66212621082649,0.0,0.0,-4.7290750224508,4.7290750224508,0.7125,8,57,0.0,0.0,0
1774,Transition_DryDown,2.263210339563066,0.3861244507237803,9.052841358252264,6.789631018689198,0.0,0.0,-4.1402962284023515,4.1402962284023515,0.0375,0,3,0.0,0.0,0
1775,Transition_DryDown,2.2525849389078405,0.2521770372673723,9.010339755631362,6.757754816723521,0.0,0.0,-4.252992840548308,4.252992840548308,0.0,0,0,0.0,0.0,0
1776,Transition_DryDown,2.1888325349764868,0.06498991180180762,8.755330139905947,6.56649760492946,0.0,0.0,-4.3126751581511655,4.3126751581511655,0.0,0,0,0.0,0.0,0
1777,Transition_DryDown,2.0932039290794555,-0.2819132386799612,8.372815716317822,6.279611787238366,0.0,0.0,-4.468321096838872,4.468321096838872,0.5125,0,41,0.0,0.0,0
1778,Transition_DryDown,2.0932039290794555,0.04409687361800765,8.372815716317822,6.279611787238366,0.0,0.0,-4.142310984540902,4.142310984540902,0.0375,0,3,0.0,0.0,0
1779,Transition_DryDown,2.146330932355584,-0.2406962142570713,8.585323729422337,6.438992797066753,0.0,0.0,-4.53335807896824,4.53335807896824,0.0,0,0,0.0,0.0,0
1780,Transition_DryDown,2.2313341375973894,0.3263003220683335,8.925336550389558,6.694002412792168,0.0,0.0,-4.136367953126445,4.136367953126445,0.0,0,0,0.0,0.0,0
1781,Transition_DryDown,2.178207134321261,0.17625937379777604,8.712828537285043,6.534621402963783,0.0,0.0,-4.180154894844746,4.180154894844746,0.7875,13,63,0.0,0.0,0
1782,Transition_DryDown,2.1675817336660352,0.020687191650466653,8.670326934664141,6.502745200998106,0.0,0.0,-4.314476275681605,4.314476275681605,0.05,1,4,0.0,0.0,0
1783,Transition_DryDown,2.1888325349764868,-0.5332818319140656,8.755330139905947,6.56649760492946,0.0,0.0,-4.910946901867039,4.910946901867039,0.0,0,0,0.0,0.0,0
1784,Transition_DryDown,2.709477167082544,-0.2664543139920778,10.837908668330178,8.128431501247633,3.0000000000000004,0.3,-5.685408648157166,5.685408648157166,0.0,0,0,0.0,0.0,0
1785,Transition_DryDown,3.378877408361761,0.2323860549912129,13.515509633447044,10.136632225085282,3.0,0.3,-6.525368761732309,6.525368761732309,0.0625,0,5,0.01875,5.208333333333333e-06,0
1786,Transition_DryDown,3.718890229328982,0.45105813104617093,14.875560917315928,11.156670687986946,3.0,0.3,-6.986722327611793,6.986722327611793,0.0,0,0,0.0,-5.208333333333333e-06,1
1787,Transition_DryDown,3.9420236430887208,0.43723736211022424,15.768094572354883,11.826070929266162,3.0,0.3,-7.446809924067217,7.446809924067217,0.8875,18,71,0.26625,7.395833333333333e-05,0
1788,Transition_DryDown,4.101404652917106,-0.6529489534897637,16.405618611668423,12.304213958751317,3.0,0.3,-8.855758259323975,8.855758259323975,0.025,0,2,0.0075,-7.1875e-05,0
1789,Transition_DryDown,4.037652248985752,0.12175633497899636,16.150608995943006,12.112956746957256,3.0,0.3,-7.953548162992508,7.953548162992508,0.3,5,24,0.09,2.2916666666666664e-05,0
1790,Transition_DryDown,4.069528450951429,0.4132668065851382,16.278113803805716,12.208585352854287,3.0,0.3,-7.72579009531772,7.72579009531772,0.5625,18,45,0.16874999999999998,2.1874999999999996e-05,0
