hour_of_year,season,u_mean_ms,u_prime_ms,u_total_ms,theta_deg,wind_vec_x_ms,wind_vec_y_ms,omega_rad_s,domega_dt,omega_cross_r_ms,rotor_rpm,tsr,cp_effective,aero_torque_nm,generator_torque_nm,brake_torque_nm,electrical_power_kw,particle_capture_fraction,particle_mean_h,particle_mean_radius_m
88,Amihan,1.4131782871450134,0.2313463080883836,1.644524595233397,315.6,-1.1506135718573887,1.1749678942784565,6.830052049866962,-0.0009946602762363884,5.122539037400221,65.22219271867557,3.114905701166003,0.23555923644175025,0.546404163989343,0.0,0.0,0.0,1.0,4.108313521475351,1.1275031460272578
89,Amihan,1.476930691076367,0.1901314504612242,1.6670621415375912,318.5,-1.1046287966042698,1.2485557278153436,7.020425042414258,5.2881386818693305e-05,5.265318781810693,67.04012088638149,3.158441818464128,0.224408690709653,0.5616340033931414,0.0,0.0,0.0,0.9444444444444444,7.862558126654482,1.571941738597449
90,Amihan,1.9975753231824245,0.3226620973698814,2.320237420552306,340.8,-0.7630487001344164,2.1911773933103627,13.601380023819146,0.0018280430503902468,10.20103501786436,129.8836118197307,4.396547925442958,0.0,1.0881104019055474,0.0,0.0,0.0,0.9888888888888889,13.67332574939835,1.4578659983736724
91,Amihan,2.624473961840739,0.43317946832011156,3.0576534301608507,2.5,0.13337296939913448,3.054743221615865,10.509711969267832,-0.0008587966818198097,7.882283976950873,100.36035662286197,2.5778866562180065,0.3304767915110668,1.888966865965505,0.0,0.0,0.0,0.9888888888888889,8.788722258531276,1.223600317735651
92,Amihan,2.8688581769109294,0.31651633181811045,3.1853745087290397,24.5,1.3209532840993699,2.8985674361808216,10.245197884611413,-7.347613462678303e-05,7.683898413458559,97.83443317743216,2.4122433303845408,0.3438411988466982,2.0490395769222824,0.0,0.0,0.0,0.9888888888888889,7.338279636292306,1.3176206671355788
93,Amihan,2.836981974945252,0.11166681666751826,2.94864879161277,41.5,1.9538338044697297,2.208407381075962,12.383912272322275,0.0005940873299196841,9.287934204241706,118.25765117738857,3.149895040284418,0.2266385915449502,2.607237483173705,0.6994067202942852,0.0,0.007795252320117365,0.9666666666666667,16.986988093712178,1.8573172056351688
94,Amihan,2.454467551357128,-0.039352418689255875,2.4151151326678724,47.3,1.774903359965151,1.6378336810634262,14.72560976176348,0.0006504715248447789,11.04420732132261,140.61921501761552,4.572952722598593,0.0,1.1780487809410876,0.0,0.0,0.0,0.9888888888888889,12.64749264753586,1.1581349131649494
95,Amihan,1.9338229192510707,-0.08590074498299952,1.8479221742680711,44.6,1.2975241963597848,1.31576871904318,8.621723489865783,-0.0016955239644160269,6.466292617399337,82.33139468301876,3.4992234561828988,0.11922126711580365,0.6897378791892388,0.0,0.0,0.0,0.5555555555555556,2.5763939699362353,0.8210733888660177
96,Amihan,1.8063181113883624,-0.09429422616017699,1.7120238852281855,47.4,1.2602157949958777,1.1588278274337045,7.400746103723471,-0.00033916038503953094,5.550559577792604,70.67191949854052,3.2421040533863827,0.20152605455878322,0.5920596882978729,0.0,0.0,0.0,0.9333333333333333,6.941680910873716,1.5301152948575025
97,Amihan,2.199457935631712,-0.0390963283725963,2.1603616072591154,48.9,1.6279694213643976,1.4201682425760889,11.787202290599957,0.001218460051910135,8.840401717949968,112.55949058638568,4.092093512606866,0.0,0.9429761832480115,0.0,0.0,0.0,1.0,14.480783474847264,1.6889162370025275
98,Amihan,2.656350163806416,-0.17170706941891653,2.4846430943874998,43.5,1.7103154429875231,1.8022964217813568,15.59090388082133,0.0010565837750614922,11.693177910615997,148.88216519419976,4.7061801097426965,0.0,1.2472723104657213,0.0,0.0,0.0,1.0,11.2340485388901,1.0454951046873087
99,Amihan,3.049489988049765,-0.3821074442234528,2.6673825438263123,41.2,1.7569767677229462,2.0069783937031205,9.681145278198105,-0.0016415996118397844,7.260858958648579,92.44812754895945,2.72209135335834,0.3127332877195156,1.9198975915482335,0.4293435788901575,0.0,0.003740883805347412,0.5666666666666667,3.427412572498805,0.8806475792461549
100,Amihan,3.378877408361761,-0.11945516474210952,3.2594222436196514,42.6,2.206224591755285,2.3992512192216946,10.732095003124371,0.00029193047914618495,8.049071252343278,102.48395816874442,2.469477916860698,0.3400717102787291,2.1464190006248742,0.0,0.0,0.0,1.0,13.229236325637967,1.7136300146711214
101,Amihan,3.5807600208110486,-0.23475763113551523,3.3460023896755335,48.6,2.5098734315055884,2.2127510816937237,11.312098300198974,0.00016111202696516742,8.48407372514923,108.02258167308561,2.5355850764864343,0.33460309756010076,2.2624196600397948,0.0,0.0,0.0,1.0,11.267418999315895,1.2692963967565587
102,Amihan,3.67638862670808,-0.06509812577548849,3.6112905009325913,53.5,2.9029606448564507,2.1480778795333717,13.176527019951303,0.0005178968665978692,9.882395264963478,125.82656448055026,2.7365273611777883,0.3106439206045546,2.6353054039902606,0.0,0.0,0.0,1.0,8.512605773315098,1.1896289730665526
103,Amihan,3.347001206396084,0.11301413309631081,3.4600153394923945,54.0,2.7992112104473503,2.0337459892593643,12.077093216713065,-0.00030539827867728835,9.057819912534798,115.32774501728899,2.617855420798116,0.3261284752181134,2.4154186433426132,0.0,0.0,0.0,1.0,14.707285431450275,1.8079092039941145
104,Amihan,3.166369395257248,0.23762771644980119,3.403997111707049,51.8,2.6750545945841426,2.1050603916525055,11.651339123001609,-0.00011826502603095997,8.738504342251208,111.26209290394169,2.567130363359501,0.33157240379095015,2.330267824600322,0.0,0.0,0.0,1.0,12.14374683013492,1.3341080467939117
105,Amihan,3.4107536103274376,0.5176126023791694,3.928366212706607,52.2,3.104018253417433,2.4077233610999085,15.482334701925312,0.0010641654385899176,11.611751026443985,147.84540590487597,2.955872848331927,0.27188659492347766,3.0964669403850626,0.0,0.0,0.0,1.0,10.144063586523922,1.1270118422980977
106,Amihan,3.633887024087177,0.4551610313623807,4.089048055449558,47.3,3.0051010962194424,2.773027479358349,16.750788524169117,0.0003523482839566124,12.563091393126838,159.95824765851057,3.072375580517756,0.24595167823465153,3.3501577048338236,0.0,0.0,0.0,1.0,19.471962373084576,1.7090494429648857
107,Amihan,3.7720172326051102,0.42133799911370806,4.193355231718819,35.3,2.42316229239718,3.422354833165029,17.600468393806814,0.0002360221860104714,13.20035129535511,168.07209273642158,3.1479210717724966,0.22715077132476116,3.520093678761363,0.0,0.0,0.0,1.0,16.01128041244068,1.2419002299630182
108,Amihan,3.899522040467818,0.3287747124422273,4.228296752910046,25.7,1.8336392992314565,3.8100210433780557,17.888465362640776,7.999915800943391e-05,13.416349021980583,170.82226120754603,3.1729913499441667,0.22056669590892186,3.5776930725281555,0.0,0.0,0.0,1.0,13.865599349255424,1.1832876778753527
109,Amihan,3.984525245709624,0.6623622765554968,4.6468875222651205,16.1,1.2886500021720972,4.464632663107361,21.61207020919109,0.001034334679597309,16.209052656893316,206.38006825451126,3.4881525707754233,0.12313751329751331,4.3224140418382175,0.0,0.0,0.0,1.0,22.26054264706507,1.488014143769598
110,Amihan,4.112030053572331,0.6093555885881986,4.72138564216053,9.7,0.7955033375347389,4.653886206383938,22.32319948769326,0.00019753591069504733,16.742399615769944,213.17085264557087,3.5460775468679016,0.10227591142044234,4.464639897538652,0.0,0.0,0.0,1.0,16.989135283065238,1.1251860698949407
111,Amihan,4.324538066676845,0.8267677913671327,5.151305858043978,7.6,0.6812931178952653,5.106054419081993,23.038346126325152,0.0001986518440644147,17.278759594743864,220.0,3.3542484315433074,0.1678510528898185,5.317217092878405,0.0,0.0,0.0,1.0,21.058720419101242,1.3314490331660902
112,Amihan,4.186407858158911,0.5851996818529709,4.771607540011882,11.7,0.9676213875417513,4.672466946514445,22.82720193946102,-5.865116301781449e-05,17.120401454595765,217.98372153732728,3.5879735101921506,0.08661536611394849,4.565440387892204,0.0,0.0,0.0,1.0,19.162893127268326,1.2350807112986368
113,Amihan,3.793268033915561,0.7072339852399135,4.5005020191554745,17.8,1.3757823372328055,4.285060254533271,20.325242194812354,-0.0006949888179579627,15.243931646109266,194.091765890661,3.3871624945898393,0.15731477500145727,4.065048438962471,0.0,0.0,0.0,1.0,16.98781537061027,1.2061844571339837
114,Amihan,3.52763301753492,0.657180210983298,4.184813228518218,23.2,1.6485733145239398,3.846409726513885,17.603728007908487,-0.000755976163028852,13.202796005931365,168.10321975823274,3.1549307663143393,0.22532716056297192,3.520745601581697,0.0,0.0,0.0,1.0,18.474906324014203,1.4477516227016842
115,Amihan,3.230121799188601,0.9361451618255388,4.16626696101414,31.5,2.176868507353366,3.5523265463821208,17.459113825307522,-4.017060627804566e-05,13.09433536898064,166.72225603810452,3.142941988958206,0.22843794605892187,3.4918227650615044,0.0,0.0,0.0,1.0,14.437127619164604,1.203998160427969
116,Amihan,2.8263565742900267,0.8379055461153927,3.6642621204054193,43.5,2.5223115971223673,2.6579618308132327,13.513325892472476,-0.0010960522035652904,10.134994419354356,129.04275680392158,2.765903225895042,0.30621630414943546,2.7026651784944953,0.0,0.0,0.0,1.0,11.688769409402134,1.4316465616441933
117,Amihan,2.454467551357128,0.8556208493243405,3.310088400681469,54.3,2.6880682627490655,1.9315729950294982,11.126660085984781,-0.0006629627240243598,8.344995064488586,106.25177716726627,2.5210792143105754,0.33590540951101416,2.2064882112779745,0.0,0.0,0.0,1.0,12.769563819949296,1.6130406431444022
118,Amihan,2.2313341375973894,0.7456337696472755,2.976967907244665,61.8,2.6236120933414186,1.4067684615590936,12.386157625569759,0.00034986042766249365,9.289618219177319,118.27909272148803,3.1204965954017734,0.23415629150344155,2.574888824831236,0.6444629956477529,0.0,0.00718417822314595,0.8777777777777778,11.031493182863422,1.2745143449351546
119,Amihan,2.1675817336660352,0.5043064263933766,2.671888160059412,64.2,2.405551065588757,1.1628888213025632,9.87394568892342,-0.0006978366490684272,7.405459266692565,94.28923585278434,2.771620226247755,0.3053271917697511,1.9695756435517342,0.4532735239536073,0.0,0.004028038341970364,0.7,5.803627424948905,0.9990274122391967
120,Amihan,2.2844611408735176,0.1979619601237229,2.4824231009972406,71.0,2.3471771544897497,0.8081979075734836,15.534395539054882,0.0015723471805920727,11.650796654291161,148.34255027911635,4.693316239931378,0.0,1.2427516431244128,0.0,0.0,0.0,0.9333333333333333,16.15171742874753,1.4806761732306732
121,Amihan,2.369464346115323,0.08538514054944414,2.454849486664767,76.0,2.381929965561647,0.5938818412258116,15.203941085237034,-9.17929038382913e-05,11.402955813927775,145.18694269160576,4.645073303219163,0.0,1.2163152868189615,0.0,0.0,0.0,0.9555555555555556,13.396533971736991,1.2236531958257086
122,Amihan,2.47571835266758,0.07624431231586137,2.5519626649834413,75.6,2.471788065131907,0.6346473072036546,6.165641202219072,-0.0025106388563938785,4.624230901664304,58.87753647985329,1.812029213873436,0.3294209117927021,1.8760421511579823,1.4668951112813544,0.0,0.008139914043705045,0.5444444444444444,2.0950331357077414,0.7948117005949488
123,Amihan,2.550096157254159,0.20243503378490602,2.752531191039065,72.5,2.6251356543571625,0.827702092461851,6.128870389490036,-1.0214114646954395e-05,4.596652792117527,58.52640108341335,1.6699730077835437,0.3115917912627702,2.12978749450879,1.822234026793126,0.0,0.010051412552580224,0.7666666666666667,3.7030356932825126,1.3231748334533973
124,Amihan,2.730727968392995,0.008274563308866806,2.739002531701862,68.8,2.553637251895191,0.9904906129804485,6.189624944309078,1.6876265227511793e-05,4.642218708231809,59.106564346301234,1.6948573995466136,0.3151136068837955,2.1174724111169954,1.7891912178516647,0.0,0.009966980332938063,0.9777777777777777,7.845240977271765,1.7221592265862269
125,Amihan,2.847607375600478,-0.08744860008325263,2.760158775517225,66.5,2.5312314119905794,1.1006107418233413,6.076537326179796,-3.141322725813393e-05,4.557402994634847,58.02665714063541,1.651137983459244,0.3088135431170254,2.136980941991287,1.8454858377349568,0.0,0.01009274722013939,0.8,6.471027486867337,1.3092164592561073
126,Amihan,2.656350163806416,-0.08657029429789095,2.569779869508525,68.4,2.389320896578006,0.9459990649609157,7.2961089374370705,0.00033876989201590954,5.472081703077803,69.67270816380396,2.1293970615951427,0.34931848780508196,1.9838728182492822,1.3001555946022685,0.0,0.008537469168452777,0.5888888888888889,4.381346051347727,1.0148877106042664
127,Amihan,2.4013405480809995,0.22647864990030964,2.6278191979813093,69.0,2.453280567608925,0.9417261777563375,7.35715973455445,1.6958554754827758e-05,5.517869800915838,70.25570033225985,2.0997905050525034,0.3486270781221987,2.057762152143305,1.3885400363288842,0.0,0.009194139760586077,0.6888888888888889,6.604071506033443,1.4196427283293729
128,Amihan,2.900734378876606,0.12651021118554118,3.027244590062147,66.0,2.765525544424412,1.2312913023312546,0.0,-0.0020436554818206807,0.0,0.0,0.0,0.0,1.8397935467161681,4.441140873043072,0.0,0.0,0.7555555555555555,2.3985544312537184,1.5264796559540263
129,Amihan,3.474506014258792,0.14349813366470643,3.6180041479234983,58.6,3.088150325005544,1.8850150091072997,0.0,0.0,0.0,0.0,0.0,0.0,2.621715772334239,5.302735814590318,0.0,0.0,0.5444444444444444,1.1109672780219086,0.9896820474132656
130,Amihan,3.729515629984208,0.5591721361664643,4.288687766150672,48.0,3.187116121503077,2.8696922454482165,0.0,0.0,0.0,0.0,0.0,0.0,3.6781761810459774,10.42149480453319,0.0,0.0,0.6,1.912345204631773,1.491565464980296
131,Amihan,4.037652248985752,0.4407534568354464,4.478405705821198,39.3,2.8365365139332304,3.4655704106330583,0.0,0.0,0.0,0.0,0.0,0.0,4.005874459191074,12.346004377476365,0.0,0.0,0.8555555555555555,3.3684870191559537,1.318699408057596
132,Amihan,4.420166672573876,0.6219485691850132,5.042115241758889,33.5,2.7829298861323806,4.20454841333151,0.0,0.0,0.0,0.0,0.0,0.0,5.072758108108701,0.0,18.0,0.0,0.5444444444444444,0.7712727316939578,1.21385468373776
133,Amihan,4.696427089609743,0.4218643616890001,5.1182914512987425,27.9,2.395001168137701,4.523370069434606,0.0,0.0,0.0,0.0,0.0,0.0,5.223906097994079,0.0,18.0,0.0,0.9444444444444444,5.305834413258749,1.9784037929626037
134,Amihan,4.877058900748579,0.7464148252407934,5.623473725989372,20.7,1.9877564967908505,5.260444929505351,0.0,0.0,0.0,0.0,0.0,0.0,6.305592795789695,0.0,18.0,0.0,0.18888888888888888,-0.998940182846721,0.5878560568488895
135,Amihan,5.132068516473995,0.9163796017355301,6.048448118209525,13.7,1.4325032388908239,5.876364446597883,0.0,0.0,0.0,0.0,0.0,0.0,7.299725648183747,0.0,18.0,0.0,0.8555555555555555,5.199137411487179,1.9932514740442737
136,Amihan,5.44020513547554,1.1656223565095503,6.605827491985091,5.0,0.5757358015268604,6.58069032402424,0.0,0.0,0.0,0.0,0.0,0.0,9.072001365257607,0.0,18.0,0.0,0.14444444444444443,-2.325125454902055,0.7098794247854535
137,Amihan,5.227697122371026,1.2662005710875026,6.493897693458528,2.3,0.2606117549615458,6.48866617775039,0.0,0.0,0.0,0.0,0.0,0.0,8.50277502003129,0.0,18.0,0.0,0.8555555555555555,5.121296656852687,2.0141075034649902
138,Amihan,4.441417473884327,0.9890232053409375,5.430440679225264,7.4,0.6994168469598832,5.385211420619737,0.0,0.0,0.0,0.0,0.0,0.0,5.931378369984205,0.0,18.0,0.0,0.14444444444444443,-2.2136421480588853,0.6367206770422369
139,Amihan,3.8038934345707873,0.8448080616894101,4.648701496260197,30.1,2.331373714223724,4.021830703294021,0.0,0.0,0.0,0.0,0.0,0.0,4.349641590487013,14.668252901025443,0.0,0.0,1.0,4.820703769091335,2.000427071724339
140,Amihan,3.5063822162244684,0.9257701760006638,4.432152392225133,48.2,3.3040632353408204,2.9541734825118375,0.0,0.0,0.0,0.0,0.0,0.0,3.9554301123145716,12.134812456872293,0.0,0.0,0.9555555555555556,3.427648583670034,0.7335072666818278
141,Amihan,3.060115388704991,0.8962527015190654,3.9563680902240566,56.2,3.2876804377087256,2.200910221896957,0.0,0.0,0.0,0.0,0.0,0.0,3.1535855849038965,7.717946712759177,0.0,0.0,0.14444444444444443,-1.5015130524435667,1.3443138931196477
142,Amihan,2.656350163806416,0.4746152551589831,3.1309654189653995,61.1,2.741049159567956,1.5131404295665951,0.0,0.0,0.0,0.0,0.0,0.0,2.0924759887904854,3.6297925788117578,0.0,0.0,0.9,3.3821362322828925,2.0805386957257856
143,Amihan,2.103829329734681,0.24575367803004436,2.3495830077647253,58.0,1.9925593964963646,1.2450892987295237,13.90607420471226,0.00386279839019785,10.429555653534194,132.7932269209592,4.438896442078183,0.0,1.1124859363770032,0.0,0.0,0.0,1.0,12.635093517040767,1.148120107222074
144,Amihan,1.859445114664491,0.2112059712620765,2.0706510859265674,38.0,1.274820102446227,1.6316953226775714,10.800685917463673,-0.000862607857569052,8.100514438097754,103.13895315284196,3.912061521689428,0.0,0.8640548733970816,0.0,0.0,0.0,0.2777777777777778,1.1445956502122112,0.47409796662715215
145,Amihan,2.64572476315119,0.2606915825881621,2.9064163457393524,23.7,1.168227588206473,2.661296728464186,12.123283718515646,0.00036738827806999256,9.092462788886735,115.76883181843554,3.1284102851319937,0.2321558671333577,2.6296285064895417,0.8223342485662264,0.0,0.008972452266138657,1.0,11.114669547169584,1.3793893509754527
146,Amihan,3.5170076168796944,0.059882093346873694,3.576889710226568,24.2,1.466249481732779,3.2625530580272653,12.90028484008741,0.0002158336448810457,9.675213630065558,123.18864597560112,2.7049236666155716,0.3151438405515705,2.580056968017482,0.0,0.0,0.0,0.9777777777777777,13.616399777479813,1.4747548003413389
147,Amihan,4.335163467332071,-0.03155464793089582,4.303608819401176,32.5,2.3123273331421883,3.629626864407844,18.67595683944557,0.001604353333155044,14.006967629584176,178.3422508781192,3.254702789537728,0.19791433945682319,3.7351913678891133,0.0,0.0,0.0,0.9777777777777777,15.091663868612033,1.2545995979365436
148,Amihan,4.717677890920195,-0.7563569893319394,3.9613209015882553,37.3,2.4005145160925907,3.151125726369664,15.824369663971062,-0.0007921075487429184,11.868277247978297,151.11159920006577,2.9960403468499157,0.26336403053338797,3.1648739327942126,0.0,0.0,0.0,1.0,17.673940063987747,1.5066628777201443
149,Amihan,5.036439910576965,-0.3828896672217516,4.653550243355213,41.8,3.101742339133491,3.4691100197396545,21.83446096684073,0.0016694698063526856,16.375845725130546,208.5037435571848,3.5190005197673653,0.11214186331980362,4.3668921933681455,0.0,0.0,0.0,0.4666666666666667,11.351532114096418,0.9859906115534509
150,Amihan,5.078941513197867,-0.36233021255713765,4.7166113006407295,43.6,3.252667333126364,3.415637185261992,22.430235570637443,0.00016549294549908684,16.82267667797808,214.19297194695653,3.5666870992088744,0.09463212128891076,4.486047114127489,0.0,0.0,0.0,0.7888888888888889,23.451373637109743,1.5962509313457143
151,Amihan,5.078941513197867,-0.4338004764198512,4.645141036778016,41.5,3.0779635777587497,3.479004953366651,21.752707080776734,-0.0001882023582946414,16.31453031058255,207.7230514521414,3.512171144301511,0.11459859797728993,4.350541416155347,0.0,0.0,0.0,0.5444444444444444,16.505534603323326,1.2817206633260725
152,Amihan,5.163944718439673,-0.1318758501306528,5.03206886830902,40.6,3.274740679001659,3.8207055082401444,23.038346126325152,0.0003571219570967828,17.278759594743864,220.0,3.433728759866959,0.14190221542070217,5.101747035948575,0.0,0.0,0.0,0.6888888888888889,19.704272166367115,1.3790084267565388
153,Amihan,5.663338549235278,0.023922482990084884,5.687261032225363,46.1,4.097962259186208,3.943557197626854,23.038346126325152,0.0,17.278759594743864,220.0,3.0381513169236185,0.25395540214012563,6.512408477878816,0.0,0.0,0.0,0.6555555555555556,18.056907606086245,1.336718365509933
154,Amihan,5.875846562339792,-0.875879269748727,4.999967292591065,49.5,3.802004957091281,3.2472189998880197,23.038346126325152,0.0,17.278759594743864,220.0,3.455774524834887,0.1343986796763672,5.03029992159502,0.0,0.0,0.0,1.0,22.032087163838217,1.507053553958317
155,Amihan,5.960849767581597,-0.5109937106833691,5.449856056898228,46.8,3.972774089441367,3.7306831914776173,23.038346126325152,0.0,17.278759594743864,220.0,3.1704983424054007,0.2212291166351287,5.972470798939421,0.0,0.0,0.0,1.0,21.094923017326625,1.4730245011162393
156,Amihan,6.364614992480172,-0.5717668442847309,5.792848148195441,44.4,4.053043486453085,4.138831739147119,23.038346126325152,0.0,17.278759594743864,220.0,2.982774475130417,0.2662275165544942,6.74474153688722,0.0,0.0,0.0,1.0,23.303194274086188,1.5814369911701716
157,Amihan,6.895885025241456,-1.1992591109733945,5.696625914268061,44.6,3.9999032774746777,4.056146025226133,23.038346126325152,0.0,17.278759594743864,220.0,3.0331567940009183,0.25509664641153873,6.522099814084584,0.0,0.0,0.0,1.0,23.4021532630621,1.6259398552514113
158,Amihan,6.481494399687654,-1.0876242443505342,5.39387015533712,46.7,3.925511757394622,3.6992151458374347,23.038346126325152,0.0,17.278759594743864,220.0,3.2034066629592295,0.21234815392779618,5.847463317603742,0.0,0.0,0.0,1.0,25.95330629021587,1.7461872938419372
159,Amihan,5.525208340717345,-0.8623400039695219,4.662868336747823,50.8,3.6134641191159496,2.94706942329274,21.846651188059962,-0.0003310263717403306,16.38498839104497,208.62015159505026,3.5139290255990563,0.1139674533167618,4.369330237611993,0.0,0.0,0.0,1.0,21.14482514038019,1.5548513275368896
160,Amihan,4.622049285023163,-0.6359943247587169,3.986054960264446,54.2,3.2329449587734302,2.3316734419275478,15.966991723546784,-0.0016332387401425496,11.975243792660088,152.47353954659113,3.0042846654240853,0.26156021950675146,3.193398344709357,0.0,0.0,0.0,0.5666666666666667,13.28069873220943,1.4044918828808275
161,Amihan,4.037652248985752,-0.30768576799819636,3.7299664809875552,57.0,3.1282131070272277,2.0314853448434587,13.997143513338951,-0.0005471800583910645,10.497857635004213,133.66287475887316,2.8144643359435157,0.2983795909955949,2.7994287026677904,0.0,0.0,0.0,1.0,12.443236831809763,1.197711914702132
