hour_of_year,datetime,month,hour_of_day,season,wind_speed_10m_ms,wind_direction_10m_deg,wind_speed_50m_ms,wind_speed_15m_ms,wind_speed_20m_ms,wind_speed_25m_ms,wind_speed_30m_ms,wind_speed_40m_ms,air_temp_c,relative_humidity_pct,air_density_kgm3,outlier_flag,wind_speed_50m_ms_derived,alpha_actual
115,2023-01-05 18:00:00,1,18,Amihan,3.04,31.5,4.32,3.230121799188601,3.372183485921462,3.4866637813148547,3.5830800620851053,3.740664954842572,26.25,88.83,1.1175976953907816,0,3.86765461326001,0.2183357830228054
116,2023-01-05 19:00:00,1,19,Amihan,2.66,43.5,3.59,2.8263565742900267,2.9506605501812797,3.050830808650498,3.1351950543244675,3.2730818354872504,26.07,88.87,1.1182700020052136,0,3.384197786602509,0.1862924176137526
117,2023-01-05 20:00:00,1,20,Amihan,2.31,54.3,3.01,2.454467551357128,2.5624157409469004,2.6494057022491164,2.722669389281774,2.8424131729231386,25.93,88.24,1.1187934666310018,0,2.9389086041548103,0.1644627308591006
118,2023-01-05 21:00:00,1,21,Amihan,2.1,61.8,2.67,2.2313341375973894,2.329468855406273,2.408550638408288,2.4751539902561586,2.5840119753846715,25.84,86.99,1.119130238469514,0,2.6717350946861917,0.149208071853852
119,2023-01-05 22:00:00,1,22,Amihan,2.04,64.2,2.57,2.1675817336660352,2.2629126023946653,2.3397349058823367,2.404435304820268,2.5101830618022523,25.72,86.18,1.1195795830963295,0,2.595399806266585,0.1435010877193189
120,2023-01-05 23:00:00,1,23,Amihan,2.15,71.0,2.7,2.2844611408735176,2.3849323995826124,2.465897082179913,2.5340862281194,2.645536070036687,25.51,86.09,1.1203668050626132,0,2.735347835035862,0.141530113781285
121,2023-01-06 00:00:00,1,0,Amihan,2.23,76.0,2.81,2.369464346115323,2.473674070264756,2.557651392214515,2.628377808700588,2.743974621479913,25.26,86.16,1.121305418719212,0,2.837128219595336,0.1436420107216115
122,2023-01-06 01:00:00,1,1,Amihan,2.33,75.6,2.96,2.47571835266758,2.584601158617436,2.672344279757767,2.746242284427071,2.867022810783945,25.13,84.86,1.12179411961915,0,2.9643537002946787,0.1486984983449362
123,2023-01-06 02:00:00,1,2,Amihan,2.4,72.5,3.06,2.550096157254159,2.662250120464312,2.752629301038043,2.828747417435609,2.953156543296767,25.03,84.09,1.1221703333556914,0,3.053411536784218,0.1509509479883941
124,2023-01-06 03:00:00,1,3,Amihan,2.57,68.8,3.29,2.730727968392995,2.850826170663867,2.947607209861571,3.029117026170632,3.162338465113621,24.89,84.5,1.1226974567172192,0,3.2696948539731,0.1534583372008549
125,2023-01-06 04:00:00,1,4,Amihan,2.68,66.5,3.46,2.847607375600478,2.972845967851815,3.073769386159148,3.158767949469764,3.2976914733480567,24.87,84.88,1.1227728004831892,0,3.4096428827423773,0.1587211240479133
126,2023-01-06 05:00:00,1,5,Amihan,2.5,68.4,3.2,2.656350163806416,2.773177208816992,2.867322188581295,2.946611893162093,3.0762047326007997,24.95,84.26,1.1224714860784972,0,3.1806370174835608,0.1533827903669652
127,2023-01-06 06:00:00,1,6,Amihan,2.26,69.0,3.05,2.4013405480809995,2.50695219677056,2.5920592584774904,2.663737151418532,2.780889078271122,25.53,84.51,1.1202917838489357,0,2.8752958638051385,0.1862617843280117
128,2023-01-06 07:00:00,1,7,Amihan,2.73,66.0,3.55,2.900734378876606,3.0283095120281547,3.131115829930774,3.217700187333006,3.3592155680000726,26.86,79.28,1.1153253224892503,0,3.473255623092048,0.1631911316748047
129,2023-01-06 08:00:00,1,8,Amihan,3.27,58.6,3.8,3.474506014258792,3.627315789132625,3.7504574226643337,3.854168356256018,4.023675790241845,27.57,73.94,1.1126920391061452,0,4.160273218868498,0.0933313926947328
130,2023-01-06 09:00:00,1,9,Amihan,3.51,48.0,3.95,3.729515629984208,3.893540801179056,4.025720352768138,4.1370430979995785,4.318991444571521,28.03,72.42,1.1109925957898932,0,4.465614372546919,0.073379370849195
131,2023-01-06 10:00:00,1,10,Amihan,3.8,39.3,4.22,4.037652248985752,4.215229357401827,4.358329726643568,4.478850077606381,4.675831193553214,28.4,72.03,1.1096294146907646,0,4.834568266575012,0.0651370646271344
132,2023-01-06 11:00:00,1,11,Amihan,4.16,33.5,4.62,4.420166672573876,4.614566875471474,4.771224121799275,4.903162190221724,5.11880467504773,28.7,72.03,1.1085265860526752,0,5.292579997092646,0.0651653785524764
133,2023-01-06 12:00:00,1,12,Amihan,4.42,27.9,4.91,4.696427089609743,4.902977305188441,5.06942562941173,5.20960982711058,5.438729967238213,28.89,72.46,1.10782926102503,0,5.623366246910935,0.065323579682436
134,2023-01-06 13:00:00,1,13,Amihan,4.59,20.7,5.13,4.877058900748579,5.091553355387997,5.264403538235257,5.409979435845603,5.647911889055067,28.91,73.58,1.107755909421969,0,5.839649564099817,0.0691083727125625
135,2023-01-06 14:00:00,1,14,Amihan,4.83,13.7,5.46,5.132068516473995,5.357778367434428,5.539666468339062,5.692854177589164,5.943227543384744,28.7,75.59,1.1085265860526752,0,6.14499071777824,0.0761771057740957
136,2023-01-06 15:00:00,1,15,Amihan,5.12,5.0,5.91,5.44020513547554,5.679466923657198,5.872275842214492,6.034661157195967,6.300067292366436,28.09,79.73,1.110771311910769,0,6.513944611806332,0.089156214885963
137,2023-01-06 16:00:00,1,16,Amihan,4.92,2.3,6.18,5.227697122371026,5.457612746951839,5.642890067127988,5.798932205742999,6.053970913758373,27.14,85.59,1.114285357487762,0,6.259493650407648,0.14167041748168
138,2023-01-06 17:00:00,1,17,Amihan,4.18,7.4,5.91,4.441417473884327,4.63675229314201,4.7941626993079245,4.92673508536702,5.143414312908536,26.3,90.48,1.1174110869928202,0,5.318025093232513,0.215189776632979
139,2023-01-06 18:00:00,1,18,Amihan,3.58,30.1,5.27,3.8038934345707873,3.971189763025932,4.106005374048414,4.219548231008118,4.4051251770843445,26.09,91.62,1.1181952613286996,0,4.554672209036459,0.2402500644189927
140,2023-01-06 19:00:00,1,19,Amihan,3.3,48.2,4.86,3.5063822162244684,3.6605939156384286,3.784865288927309,3.889527698973963,4.060590247033055,25.97,92.22,1.1186438553089062,0,4.1984408630783,0.2405286755389631
141,2023-01-06 20:00:00,1,20,Amihan,2.88,56.2,4.14,3.060115388704991,3.194700144557174,3.303155161245652,3.3944969009227317,3.5437878519561203,25.8,92.85,1.119279979929754,0,3.6640938441410618,0.2254858611728074
142,2023-01-06 21:00:00,1,21,Amihan,2.5,61.1,3.45,2.656350163806416,2.773177208816992,2.867322188581295,2.946611893162093,3.0762047326007997,25.73,92.77,1.1195421239293362,0,3.1806370174835608,0.2001217298789718
143,2023-01-06 22:00:00,1,22,Amihan,1.98,58.0,2.61,2.103829329734681,2.1963563493830573,2.2709191733563854,2.333716619384378,2.436354148219833,25.73,92.13,1.1195421239293362,0,2.51906451784698,0.1716458736891284
144,2023-01-06 23:00:00,1,23,Amihan,1.75,38.0,2.28,1.859445114664491,1.941224046171894,2.0071255320069064,2.062628325213465,2.1533433128205592,25.72,91.8,1.1195795830963295,0,2.2264459122384928,0.1643801559457542
145,2023-01-07 00:00:00,1,0,Amihan,2.49,23.7,3.41,2.64572476315119,2.762084499981724,2.85585289982697,2.9348254455894454,3.063899913670396,25.54,93.53,1.120254277009609,0,3.1679144694136268,0.1953660830216609
146,2023-01-07 01:00:00,1,1,Amihan,3.31,24.2,4.82,3.5170076168796944,3.671686624473697,3.7963345776816335,3.901314146546612,4.072895065963458,25.52,94.31,1.1203292931998527,0,4.211163411148235,0.2335136607445402
147,2023-01-07 02:00:00,1,2,Amihan,4.08,32.5,5.9,4.335163467332071,4.525825204789331,4.679469811764673,4.808870609640536,5.0203661236045045,25.5,93.7,1.1204043194374689,0,5.190799612533171,0.2291827225181676
148,2023-01-07 03:00:00,1,3,Amihan,4.44,37.3,6.45,4.717677890920195,4.925162722858977,5.09236420692038,5.233182722255878,5.463339605099019,25.48,93.21,1.120479355724475,0,5.648811343050804,0.2320224666503486
149,2023-01-07 04:00:00,1,4,Amihan,4.74,41.8,6.81,5.036439910576965,5.257943987917016,5.436442869550136,5.586776149435329,5.832484173011116,25.53,92.92,1.1202917838489357,0,6.030487785148831,0.225143810553346
150,2023-01-07 05:00:00,1,5,Amihan,4.78,43.6,6.95,5.078941513197867,5.302314823258088,5.482320024567437,5.633921939725923,5.881703448732728,25.53,92.9,1.1202917838489357,0,6.081377977428568,0.2325663575970112
151,2023-01-07 06:00:00,1,6,Amihan,4.78,41.5,6.83,5.078941513197867,5.302314823258088,5.482320024567437,5.633921939725923,5.881703448732728,25.57,91.83,1.1201417715586504,0,6.081377977428568,0.2217445757442021
152,2023-01-07 07:00:00,1,7,Amihan,4.86,40.6,6.64,5.163944718439673,5.391056493940232,5.574074334602038,5.72821352030711,5.980142000175954,25.79,89.6,1.1193174215561652,0,6.183158361988043,0.1939021835915139
153,2023-01-07 08:00:00,1,8,Amihan,5.33,46.1,6.94,5.663338549235278,5.912413809197826,6.1131309060553205,6.282176556221583,6.558468489904904,25.99,86.04,1.1185690646520023,0,6.781118121274952,0.1640016892243848
154,2023-01-07 09:00:00,1,9,Amihan,5.53,49.5,6.85,5.875846562339792,6.134267985903185,6.3425166811418245,6.51790550767455,6.804564868512968,26.18,84.06,1.1178590518825378,0,7.035569082673637,0.1330034759875555
155,2023-01-07 10:00:00,1,10,Amihan,5.61,46.8,6.72,5.960849767581597,6.2230096565853295,6.434270991176426,6.612197088255738,6.903003419956193,26.37,83.23,1.1171499399038465,0,7.13734946723311,0.1121742153615667
156,2023-01-07 11:00:00,1,11,Amihan,5.99,44.4,7.09,6.364614992480172,6.644532592325512,6.870103963840783,7.060082096016376,7.370586539311515,26.51,84.49,1.1166280117466465,0,7.620806293890612,0.1047532974799245
157,2023-01-07 12:00:00,1,12,Amihan,6.49,44.6,7.72,6.895885025241456,7.19916803408891,7.443568401557042,7.649404474648795,7.985827485831675,26.53,85.83,1.1165534903897492,0,8.256933697387325,0.1078338169990092
158,2023-01-07 13:00:00,1,13,Amihan,6.1,46.7,7.34,6.481494399687654,6.766552389513459,6.996266140138359,7.189733019315507,7.50593954754595,26.52,84.34,1.1165907498248075,0,7.760754322659888,0.1149780740328718
159,2023-01-07 14:00:00,1,14,Amihan,5.2,50.8,6.28,5.525208340717345,5.768208594339343,5.9640301522490935,6.128952737777154,6.398505843809662,26.56,81.82,1.1164417270027691,0,6.615724996365807,0.1172529573429273
160,2023-01-07 15:00:00,1,15,Amihan,4.35,54.2,5.44,4.622049285023163,4.825328343341565,4.989140608131453,5.127104694102042,5.35259623472539,26.52,80.97,1.1165907498248075,0,5.534308410421395,0.1389324894360684
161,2023-01-07 16:00:00,1,16,Amihan,3.8,57.0,5.24,4.037652248985752,4.215229357401827,4.358329726643568,4.478850077606381,4.675831193553214,26.18,82.78,1.1178590518825378,0,4.834568266575012,0.1996476093412317
162,2023-01-07 17:00:00,1,17,Amihan,3.52,54.2,5.13,3.7401410306394336,3.904633510014324,4.037189641522463,4.148829545572228,4.331296263501925,25.62,85.72,1.1199543126819962,0,4.4783369206168535,0.234022491121163
163,2023-01-07 18:00:00,1,18,Amihan,3.48,53.8,5.0,3.6976394280185305,3.860262674673252,3.9913124865051626,4.101683755281634,4.282076987780313,25.45,86.63,1.1205919290020094,0,4.427446728337117,0.2251752713465151
164,2023-01-07 19:00:00,1,19,Amihan,3.33,53.8,4.7,3.538258418190146,3.693872042144233,3.819273155190285,3.924887041691908,4.0975047038242645,25.37,86.92,1.120892235026129,0,4.236608507288104,0.2141059323018588
165,2023-01-07 20:00:00,1,20,Amihan,2.92,53.9,3.97,3.1026169913258936,3.239070979898246,3.3490323162629525,3.4416426912133247,3.5930071276777333,25.29,86.61,1.1211927020506636,0,3.714984036420799,0.190863205126272
166,2023-01-07 21:00:00,1,21,Amihan,2.51,47.1,3.31,2.6669755644616413,2.784269917652259,2.87879147733562,2.958398340734741,3.088509551531202,25.21,86.7,1.1214933302051215,0,3.1933595655534948,0.1719019007243669
167,2023-01-07 22:00:00,1,22,Amihan,2.34,34.7,3.03,2.4863437533228048,2.595693867452704,2.683813568512092,2.758028731999719,2.879327629714348,25.17,87.18,1.1216437047465808,0,2.9770762483646127,0.1605602105898251
168,2023-01-07 23:00:00,1,23,Amihan,2.45,32.8,3.21,2.603223160530288,2.717713664640652,2.809975744809669,2.8876796552988515,3.0146806379487834,25.08,88.33,1.1219821949502062,0,3.11702427713389,0.1678740823103057
169,2023-01-08 00:00:00,1,0,Amihan,2.55,35.4,3.36,2.709477167082544,2.8286407529933317,2.9246686323529207,3.005544131025335,3.1377288272528148,24.99,89.27,1.122320889514993,0,3.244249757833232,0.1713937596931518
170,2023-01-08 01:00:00,1,1,Amihan,2.6,42.8,3.46,2.762604170358673,2.8841042971696718,2.9820150761245467,3.064476368888577,3.199252921904831,25.0,89.27,1.122283246687909,0,3.3078624981829035,0.1775508963933997
171,2023-01-08 02:00:00,1,2,Amihan,2.71,48.9,3.61,2.8794835775661545,3.006124094357619,3.108177252422124,3.194127292187709,3.3346059301392663,24.88,88.98,1.1227351273361743,0,3.44781052695218,0.1781734699038423
172,2023-01-08 03:00:00,1,3,Amihan,2.76,49.0,3.67,2.9326105808422827,3.0615876385339584,3.165523696193749,3.2530595300509506,3.396130024791282,24.81,88.1,1.1229988924687877,0,3.5114232673018506,0.1770562133126637
173,2023-01-08 04:00:00,1,4,Amihan,2.96,44.3,4.0,3.1451185939467963,3.2834418152393177,3.394909471280253,3.4887884815039185,3.642226403399346,24.74,87.99,1.1232627815636644,0,3.765874228700536,0.1870871131204637
174,2023-01-08 05:00:00,1,5,Amihan,3.11,40.7,4.25,3.3044996037751813,3.4498324477683373,3.566948802595131,3.665585195093644,3.826798687355394,24.71,88.6,1.12337591485933,0,3.9567124497495496,0.1940405742479798
175,2023-01-08 06:00:00,1,6,Amihan,3.23,38.1,4.68,3.432004411637889,3.5829449537915528,3.704580267647033,3.8070225659654247,3.974456514520232,25.0,89.38,1.122283246687909,0,4.109383026588761,0.2304009181281004
176,2023-01-08 07:00:00,1,7,Amihan,3.86,32.6,5.45,4.101404652917106,4.281785610413435,4.42714545916952,4.549568763042272,4.749660107135633,25.58,89.07,1.1201042747631642,0,4.910903554994618,0.2143285071970972
177,2023-01-08 08:00:00,1,8,Amihan,4.89,25.8,6.16,5.195820920405349,5.424334620446035,5.608482200865012,5.763572863025054,6.017056456967163,25.68,89.08,1.1197294448348558,0,6.221326006197844,0.1434565895800603
178,2023-01-08 09:00:00,1,9,Amihan,5.72,21.4,6.86,6.077729174789079,6.345029453773276,6.560433167474002,6.741848011554869,7.038356428190628,25.63,89.26,1.1199168284356384,0,7.277297496002387,0.1129205637210493
179,2023-01-08 10:00:00,1,10,Amihan,5.98,21.1,7.08,6.353989591824947,6.633439883490244,6.858634675086458,7.048295648443728,7.358281720381112,25.56,88.36,1.1201792708647182,0,7.608083745820678,0.1049144787994434
180,2023-01-08 11:00:00,1,11,Amihan,5.76,23.2,6.82,6.120230777409982,6.389400289114348,6.606310322491304,6.788993801845463,7.087575703912241,25.48,87.24,1.120479355724475,0,7.3281876882821235,0.1049571380433649
181,2023-01-08 12:00:00,1,12,Amihan,5.5,23.8,6.47,5.843970360374115,6.100989859397381,6.308108814878849,6.482546164956605,6.767650411721758,25.47,86.93,1.1205168776371308,0,6.997401438463834,0.1009222008624918
182,2023-01-08 13:00:00,1,13,Amihan,5.28,21.8,6.2,5.61021154595915,5.856950265021486,6.055784462283695,6.223244318358342,6.496944395252888,25.48,87.08,1.120479355724475,0,6.717505380925281,0.0998008019395732
183,2023-01-08 14:00:00,1,14,Amihan,5.16,19.5,6.09,5.482706738096442,5.723837758998271,5.918152997231793,6.081806947486561,6.34928656808805,25.45,87.65,1.1205919290020094,0,6.56483480408607,0.102962345392817
184,2023-01-08 15:00:00,1,15,Amihan,4.97,17.5,6.01,5.280824125647154,5.513076291128179,5.700236510899615,5.857864443606241,6.115495008410388,25.34,88.54,1.1210048912861403,0,6.323106390757318,0.1180566873506894
185,2023-01-08 16:00:00,1,16,Amihan,4.67,18.5,6.05,4.962062105990385,5.18029502607014,5.356157848269859,5.50427101642679,5.746350440498293,25.03,90.26,1.1221703333556914,0,5.941429948659291,0.1608631177144244
186,2023-01-08 17:00:00,1,17,Amihan,4.53,21.5,6.42,4.813306496817225,5.024997102376389,5.195587805709307,5.339260750409713,5.574082975472648,24.72,91.6,1.123338201228724,0,5.763314275680212,0.2166571170673878
187,2023-01-08 18:00:00,1,18,Amihan,4.65,24.0,6.71,4.940811304679934,5.158109608399605,5.333219270761209,5.480698121281494,5.721740802637487,24.78,91.63,1.123111972611016,0,5.915984852519424,0.2278632363206129
188,2023-01-08 19:00:00,1,19,Amihan,4.8,25.6,7.01,5.100192314508318,5.324500240928623,5.505258602076086,5.657494834871219,5.906313086593534,24.97,91.01,1.1223961827452031,0,6.106823073568436,0.2353130743390267
189,2023-01-08 20:00:00,1,20,Amihan,5.21,30.5,7.56,5.535833741372571,5.77930130317461,5.975499441003419,6.140739185349802,6.410810662740065,25.11,90.75,1.121869342184671,0,6.6284475444357405,0.2313176119127924
190,2023-01-08 21:00:00,1,21,Amihan,5.47,33.1,7.82,5.812094158408438,6.067711732891577,6.273700948615873,6.44718682223866,6.730735954930548,25.04,90.96,1.122132700627117,0,6.959233794254031,0.2220687951750759
191,2023-01-08 22:00:00,1,22,Amihan,4.96,31.9,7.25,5.270198724991928,5.501983582292911,5.688767222145289,5.846077996033593,6.103190189479985,24.87,91.17,1.1227728004831892,0,6.310383842687385,0.2358560868966047
192,2023-01-08 23:00:00,1,23,Amihan,4.43,27.7,6.63,4.707052490264968,4.914070014023709,5.080894918166054,5.2213962746832285,5.451034786168616,24.77,91.38,1.1231496710526316,0,5.63608879498087,0.2505254890702325
193,2023-01-09 00:00:00,1,0,Amihan,4.44,20.0,6.66,4.717677890920195,4.925162722858977,5.09236420692038,5.233182722255878,5.463339605099019,24.76,91.91,1.1231873720251084,0,5.648811343050804,0.2519296364125922
194,2023-01-09 01:00:00,1,1,Amihan,4.36,13.0,6.45,4.632674685678389,4.836421052176833,5.000609896885779,5.138891141674691,5.364901053655794,24.84,92.25,1.1228858350951376,0,5.54703095849133,0.2433197766880447
195,2023-01-09 02:00:00,1,2,Amihan,4.13,11.2,6.11,4.388290470608199,4.58128874896567,4.736816255536299,4.867802847503778,5.08189021825652,24.88,92.62,1.1227351273361743,0,5.254412352882842,0.2433454333247534
196,2023-01-09 03:00:00,1,3,Amihan,4.02,13.7,5.96,4.271411063400716,4.459268951777722,4.610654079238722,4.7381519242046455,4.946537210022084,24.97,92.7,1.1223961827452031,0,5.114464324113565,0.2446746006192723
197,2023-01-09 04:00:00,1,4,Amihan,3.86,16.7,5.69,4.101404652917106,4.281785610413435,4.42714545916952,4.549568763042272,4.749660107135633,25.05,92.7,1.1220950704225352,0,4.910903554994618,0.2411047121877644
198,2023-01-09 05:00:00,1,5,Amihan,3.68,19.2,5.41,3.910147441123044,4.082116851378611,4.220698261591666,4.337412706734601,4.528173366388376,25.11,92.63,1.121869342184671,0,4.681897689735802,0.2394229300183261
199,2023-01-09 06:00:00,1,6,Amihan,3.44,20.4,5.05,3.655137825397628,3.81589183933218,3.945435331487862,4.054537964991041,4.232857712058699,25.42,92.67,1.1207045249020329,0,4.37655653605738,0.2385409023460426
200,2023-01-09 07:00:00,1,7,Amihan,3.7,19.9,4.8,3.931398242433496,4.104302269049148,4.243636839100317,4.360985601879898,4.552783004249183,26.06,91.84,1.1183073760903717,0,4.70734278587567,0.1617229818266281
201,2023-01-09 08:00:00,1,8,Amihan,3.77,13.0,4.5,4.005776047020075,4.181951230896023,4.323921860380593,4.443490734888437,4.638916736762005,26.21,91.66,1.1177470269909142,0,4.796400622365209,0.1099777717107818
202,2023-01-09 09:00:00,1,9,Amihan,4.0,2.7,4.6,4.250160262090265,4.437083534107186,4.587715501730072,4.714579029059349,4.921927572161279,26.34,91.2,1.1172618451367329,0,5.089019227973697,0.0868389773195934
203,2023-01-09 10:00:00,1,10,Amihan,4.59,358.3,5.24,4.877058900748579,5.091553355387997,5.264403538235257,5.409979435845603,5.647911889055067,26.37,91.54,1.1171499399038465,0,5.839649564099817,0.0822905147426244
204,2023-01-09 11:00:00,1,11,Amihan,5.9,3.2,6.79,6.268986386583141,6.5446982128081,6.766880365051857,6.954004067862541,7.259843168937886,26.39,92.12,1.1170753488682648,0,7.506303361261204,0.0872966826327845
205,2023-01-09 12:00:00,1,12,Amihan,7.19,16.0,8.44,7.639663071107252,7.975657652557668,8.246418614359804,8.47445580473418,8.8471648109599,26.24,91.92,1.1176350245499185,0,9.147512062282722,0.0995944830406581
206,2023-01-09 13:00:00,1,13,Amihan,7.71,26.1,9.19,8.192183905178986,8.552478511991602,8.842821629584714,9.087351078511896,9.487015395340864,25.95,91.0,1.118718655967904,0,9.8090845619193,0.1091050157547146
207,2023-01-09 14:00:00,1,14,Amihan,6.91,28.2,8.4,7.342151852760933,7.665061805170165,7.9252785292387,8.144435272700026,8.502629880908609,25.66,90.42,1.1198043907499748,0,8.791280716324563,0.1213231442860549
208,2023-01-09 15:00:00,1,15,Amihan,5.41,25.0,6.76,5.748341754477084,6.001155479879969,6.204885216089923,6.37646813680277,6.65690704134813,25.69,90.36,1.119691975639138,0,6.882898505834426,0.1384171427026726
209,2023-01-09 16:00:00,1,16,Amihan,4.01,14.9,5.39,4.260785662745491,4.448176242942454,4.599184790484397,4.726365476631997,4.934232391091681,25.68,91.21,1.1197294448348558,0,5.101741776043631,0.1837623814609485
210,2023-01-09 17:00:00,1,17,Amihan,3.51,2.4,5.09,3.729515629984208,3.893540801179056,4.025720352768138,4.1370430979995785,4.318991444571521,25.38,92.26,1.1208546879710584,0,4.465614372546919,0.2309264558845633
211,2023-01-09 18:00:00,1,18,Amihan,3.62,354.4,5.24,3.84639503719169,4.015560598367004,4.151882529065715,4.266694021298712,4.454344452805957,25.25,92.92,1.1213429959785524,0,4.605562401316196,0.2297991551198871
212,2023-01-09 19:00:00,1,19,Amihan,3.78,355.8,5.48,4.0164014476753005,4.193043939731291,4.335391149134917,4.455277182461085,4.651221555692408,25.25,93.64,1.1213429959785524,0,4.809123170435144,0.230752046077226
213,2023-01-09 20:00:00,1,20,Amihan,3.91,4.5,5.69,4.154531656193234,4.337249154589775,4.484491902941145,4.608501000905514,4.81118420178765,25.29,93.76,1.1211927020506636,0,4.974516295344289,0.233108013202918
214,2023-01-09 21:00:00,1,21,Amihan,3.99,10.5,5.82,4.23953486143504,4.425990825271919,4.576246212975747,4.702792581486701,4.909622753230876,25.24,93.17,1.1213805757565602,0,5.076296679903764,0.2345595489736121
